userid	post	ques	ans	asker	ans1	severity1	bully1	ans2	severity2	bully2	ans3	severity3	bully3
xxrachxx	Q: What&#39;s your favorite movie quote?<br>A: Im coming.................. - Bella i dont want you to come! haha oh new moon how i love you.	What&#39;s your favorite movie quote?	 Im coming.................. - Bella i dont want you to come! haha oh new moon how i love you.	None	No	0	n/a	Yes	1	Im coming.................. - Bella i dont want you to come!	No	0	n/a
xxrachxx	Q: whats ur favorite band?<br>A: easy Short Stack<3	whats ur favorite band?	 easy Short Stack<3	None	No	0	n/a	No	0	None	No	0	n/a
xxrachxx	Q: when is ur birthday?<br>A: 10th of April 1995 :)	when is ur birthday?	 10th of April 1995 :)	TaylorStack	No	0	N/A	No	0	n/a	No	0	n/a
xxrachxx	Q: When was the last time you received flowers?<br>A: Never........	When was the last time you received flowers?	 Never........	None	No	0	n/a	No	0	n/a	No	0	n/a
xxrachxx	Q: which year was your favoroute school year... i know its not this year cause you had taylor in your class!but it still could be this year...<br>A: ummmm the begging of this year coz i had kayla in my class lol =] but there was nice ppl in my new now old class ha.	which year was your favoroute school year... i know its not this year cause you had taylor in your class!but it still could be this year...	 ummmm the begging of this year coz i had kayla in my class lol =] but there was nice ppl in my new now old class ha.	None	No	0	N/A	No	0	n/a	No	0	None
xxrachxx	Q: WHO IS FRIENDS WITH THE OLD LADIE AT THE BUS STOP LOL<br>A: hahahahahahah umm kayla shes totes a dero ahahahahahahaha	WHO IS FRIENDS WITH THE OLD LADIE AT THE BUS STOP LOL	 hahahahahahah umm kayla shes totes a dero ahahahahahahaha	None	No	0	n/a	No	0	n/a	No	0	n/a
xxrachxx	Q: who is this http://www.facebook.com/?ref=hp#!/photo.php?pid=367394&amp;id=100000175835119 hint not lily<br>A: i thought that hint not lily bit ment it was lily....i was wrong its some chick.....she's a whore....lol jokes i love her :)	who is this http://www.facebook.com/?ref=hp#!/photo.php?pid=367394&amp;id=100000175835119 hint not lily	 i thought that hint not lily bit ment it was lily....i was wrong its some chick.....she's a whore....lol jokes i love her :)	None	No	0	n/a	Yes	3	its some chick.....she's a whore....lol	No	0	n/a
xxrachxx	Q: who is this kayla she sounds like she like short stack<br>A: a babe =] and fyi she IS short stack haha	who is this kayla she sounds like she like short stack	 a babe =] and fyi she IS short stack haha	None	No	0	n/a	No	0	N/A	No	0	n/a
xxrachxx	Q: Who is your favorite member of Short Stack?<br>A: ohh um this ones really hard lol well i like them all and i spose it was andy but its now bradie i guess haha i would choose them all if i had the choice lol =](i do like shaun to)	Who is your favorite member of Short Stack?	 ohh um this ones really hard lol well i like them all and i spose it was andy but its now bradie i guess haha i would choose them all if i had the choice lol =](i do like shaun to)	None	No	0	N/A	No	None	None	No	None	None
xxrachxx	Q: Who&#39;s the coolest person you know?<br>A: jesus!	Who&#39;s the coolest person you know?	 jesus!	None	No	0	n/a	No	0	n/a	No	0	n/a
xxrachxx	Q: Who&#39;s the most famous person you&#39;ve met?<br>A: met personally um Andy Clemmensen unless u count Santa hes pretty famous or the guy that helped train the animals from babe the pig or something like that ur pick. lol	Who&#39;s the most famous person you&#39;ve met?	 met personally um Andy Clemmensen unless u count Santa hes pretty famous or the guy that helped train the animals from babe the pig or something like that ur pick. lol	None	No	0	n/a	No	0	n/a	No	0	n/a
xxrachxx	Q: Who&#39;s the sexiest man alive?<br>A: jesus.	Who&#39;s the sexiest man alive?	 jesus.	None	No	0	n/a	No	0	n/a	No	0	n/a
xxrachxx	Q: whos your favoroute band?r A: ITS SHORT STACK OMG!!!r is it really?r YES!!! no really tell me?<br>A: short stack lol lots of ppl are asking questions about them 4 me lol =]	whos your favoroute band?r A: ITS SHORT STACK OMG!!!r is it really?r YES!!! no really tell me?	 short stack lol lots of ppl are asking questions about them 4 me lol =]	None	No	0	n/a	No	0	n/a	No	None	None
xxrachxx	Q: will u cook with me in food tec whenever we cook next :P ?<br>A: sure i guess.....................great question lol :D	will u cook with me in food tec whenever we cook next :P ?	 sure i guess.....................great question lol :D	None	No	0	n/a	No	0	n/a	No	0	n/a
xxrachxx	Q: Woop I so did that Adam Turnbull one :) from adam lol! :)<br>A: thats nice to no lol=]	Woop I so did that Adam Turnbull one :) from adam lol! :)	 thats nice to no lol=]	None	No	0	N/A	No	0	n/a	No	0	n/a
xxrachxx	Q: would you fuck shaun diviney? answer honestly!<br>A: omg who wrote this? and umm please dont ask that again lol hes 21 im 14 :/	would you fuck shaun diviney? answer honestly!	 omg who wrote this? and umm please dont ask that again lol hes 21 im 14 :/	None	No	0	n/a	No	0	None	No	0	n/a
xxrachxx	Q: Would you rather be a zombie or a mummy?<br>A: wat evers better looking lol.	Would you rather be a zombie or a mummy?	 wat evers better looking lol.	None	Yes	0	n/a	No	0	None	No	0	n/a
xxrachxx	Q: Would you rather date a lot of different people  or be in a committed relationship?<br>A: at the same time...... whaaaaaaaaaat? lol	Would you rather date a lot of different people  or be in a committed relationship?	 at the same time...... whaaaaaaaaaat? lol	None	No	0	n/a	No	0	n/a	No	0	n/a
xxrachxx	Q: Would you rather have the ability to fly  or the ability to breathe underwater?<br>A: I have no idea haha maybe fly so then like it doesnt matter what happens to the world i'd be safe coz i could fly away right?	Would you rather have the ability to fly  or the ability to breathe underwater?	 I have no idea haha maybe fly so then like it doesnt matter what happens to the world i'd be safe coz i could fly away right?	None	No	0	n/a	No	0	n/a	No	0	n/a
xxrachxx	Q: Would you rather own a luxury yacht or a private jet?<br>A: Jet.	Would you rather own a luxury yacht or a private jet?	 Jet.	None	No	0	n/a	No	0	n/a	No	0	n/a
xxrachxx	Q: Would you rather swim in a pool or the ocean?<br>A: depends if there are little kids about i dont trust lol	Would you rather swim in a pool or the ocean?	 depends if there are little kids about i dont trust lol	None	No	0	n/a	No	0	n/a	No	0	n/a
xxrachxx	Q: Would you rather work at a large company or a small one?<br>A: a largeeeeeeeeeeeeee one more money :D haha	Would you rather work at a large company or a small one?	 a largeeeeeeeeeeeeee one more money :D haha	None	No	0	n/a	No	0	n/a	No	0	n/a
xxrachxx	Q: Wow some dude wants you rach :/<br>A: :/ hmm i no lol	Wow some dude wants you rach :/	 :/ hmm i no lol	None	No	0	n/a	No	None	None	No	0	n/a
xxrachxx	Q: yes YAY! you guessed it right ;) and i cant call you! :L<br>A: um why not haha jks :)	yes YAY! you guessed it right ;) and i cant call you! :L	 um why not haha jks :)	MissBeauPete	No	0	n/a	No	0	n/a	No	0	None
xxrachxx	Q: YO MOM CHEST HAIRS love @TaylorStack :)<br>A: haha awwww i love you:) i watched mean girls today yep and that was in it ;)	YO MOM CHEST HAIRS love @TaylorStack :)	 haha awwww i love you:) i watched mean girls today yep and that was in it ;)	TaylorStack	Yes	0	n/a	No	0	n/a	No	0	n/a
xxrachxx	Q: yo ppl spread the word and ask me more questions =]<br>A: i agree with myself =]	yo ppl spread the word and ask me more questions =]	 i agree with myself =]	XxRachxX	No	0	n/a	No	0	N/A	No	0	n/a
batmanstar22	Q: 10 things you want to do before you die<br>A: 1. sky dive 2. bungie jump 3. visit all the states 4. go to as many concerts as possible 5. spend a day hanging out with some celebs :D 6. travel the world  7. visit all the disneylands in the world 8. work at a job that i love  9. have a family  10. idk for this one haha	10 things you want to do before you die	 1. sky dive 2. bungie jump 3. visit all the states 4. go to as many concerts as possible 5. spend a day hanging out with some celebs :D 6. travel the world  7. visit all the disneylands in the world 8. work at a job that i love  9. have a family  10. idk for this one haha	jerridetto	No	0	n/a	No	0	n/a	No	0	n/a
batmanstar22	Q: 123 or 789?<br>A: what about 456?	123 or 789?	 what about 456?	BUGBEE	No	0	n/a	No	0	n/a	No	0	n/a
batmanstar22	Q: ABCDEFGHIJKLMNOPQRSTUVWXYZ. Pick one...<br>A: M!	ABCDEFGHIJKLMNOPQRSTUVWXYZ. Pick one...	 M!	BUGBEE	No	0	n/a	No	0	n/a	No	0	n/a
batmanstar22	Q: An angel appears out of Heaven and offers you a lifetime supply of the alcoholic beverage of your choice. &quot;Be brand-specific&quot; it says. Man! What are you gonna say about that? Even if you don&apos;t drink booze there&apos;s something you can figure out... so what&apos;s<br>A: corona lights :D	An angel appears out of Heaven and offers you a lifetime supply of the alcoholic beverage of your choice. &quot;Be brand-specific&quot; it says. Man! What are you gonna say about that? Even if you don&apos;t drink booze there&apos;s something you can figure out... so what&apos;s	 corona lights :D	BUGBEE	No	0	None	No	0	n/a	No	1	no
batmanstar22	Q: Are children who use sign language allowed to talk with their mouth full?<br>A: they can but its rude to do so	Are children who use sign language allowed to talk with their mouth full?	 they can but its rude to do so	BUGBEE		0	n/a	No	0	n/a	No	0	n/a
batmanstar22	Q: Are one handed people offended when police tell them to put their hands up?<br>A: maybe. it would be understandable	Are one handed people offended when police tell them to put their hands up?	 maybe. it would be understandable	BUGBEE	No	0	n/a	No	0	n/a	No	1	no
batmanstar22	Q: Are you a morning or night person?<br>A: i can be a bit of both depending on the day or mood haha	Are you a morning or night person?	 i can be a bit of both depending on the day or mood haha	None	No	0	None	No	0	n/a	No	0	n/a
batmanstar22	Q: Are you a people person?<br>A: i can be haha	Are you a people person?	 i can be haha	BUGBEE	No	0	n/a	No	0	n/a	No	0	n/a
batmanstar22	Q: At a movie theater which arm rest is yours?<br>A: both cuz im an arm rest nazi :D	At a movie theater which arm rest is yours?	 both cuz im an arm rest nazi :D	BUGBEE	No	0	n/a	No	0	n/a	No	0	n/a
batmanstar22	Q: Babies wake up almost every two hours or so  then why say  &quot;sleep like a baby&quot;?<br>A: cuz they can be deep sleepers haha	Babies wake up almost every two hours or so  then why say  &quot;sleep like a baby&quot;?	 cuz they can be deep sleepers haha	BUGBEE	No	0	n/a	No	0	n/a	No	0	n/a
batmanstar22	Q: best high school memory?<br>A: ummm theres alot of memories but none that i can think of at the moment	best high school memory?	 ummm theres alot of memories but none that i can think of at the moment	BUGBEE	No	0	n/a	No	0	n/a	No	0	n/a
batmanstar22	Q: best memory with your friends (place  when  what you did)<br>A: i have a whole bunch! :D but the 2 memories i remember currently that are the best are with kelly and ashley. kelly being a kickass weekend filled with fun in slo and ashley being the renaissance faire and the 3oh!3 and cobra starship we went to :D	best memory with your friends (place  when  what you did)	 i have a whole bunch! :D but the 2 memories i remember currently that are the best are with kelly and ashley. kelly being a kickass weekend filled with fun in slo and ashley being the renaissance faire and the 3oh!3 and cobra starship we went to :D	BUGBEE	No	0	n/a	No	0	n/a	No	0	N/A.
batmanstar22	Q: Blue Bear  or Purple Penguin?<br>A: purple penguin all the way!!	Blue Bear  or Purple Penguin?	 purple penguin all the way!!	BUGBEE	No	0	n/a	No	0	n/a	No	0	n/a
batmanstar22	Q: Can a short person &quot;talk down&quot; to a taller person?<br>A: no we talk up!	Can a short person &quot;talk down&quot; to a taller person?	 no we talk up!	BUGBEE	No	0	n/a	No	0	n/a	No	1	no
batmanstar22	Q: Can crop circles be square?<br>A: yes.	Can crop circles be square?	 yes.	BUGBEE	No	0	n/a	No	0	n/a	No	0	n/a
batmanstar22	Q: Can you cry under water?<br>A: yea but the tears  and water come together :P	Can you cry under water?	 yea but the tears  and water come together :P	BUGBEE	No	0	n/a	No	0	n/a	No	0	Na
batmanstar22	Q: Can you daydream at night?<br>A: yea if your awake haha	Can you daydream at night?	 yea if your awake haha	BUGBEE	No	0	n/a	No	0	n/a	No	0	n/a
batmanstar22	Q: cmon babe just tell me ur favorite position i want to get ot know you and i want to know what ur favorite position is<br>A: who is this? haha. add me on facebook then maybe ill tell you haha.	cmon babe just tell me ur favorite position i want to get ot know you and i want to know what ur favorite position is	 who is this? haha. add me on facebook then maybe ill tell you haha.	None	No	0	n/a	No	0	n/a	No	0	n/a
batmanstar22	Q: Define a great life?<br>A: when you feel like you accomplished things you wanted to do and had the time of your life	Define a great life?	 when you feel like you accomplished things you wanted to do and had the time of your life	BUGBEE	No	0	Na	No	0	N/A	No	0	n/a
batmanstar22	Q: Did you French kiss before you were 16?<br>A: yes lol	Did you French kiss before you were 16?	 yes lol	BUGBEE	No	0	n/a	No	0	n/a	No	0	n/a
batmanstar22	Q: didnt u used to date matt carona?<br>A: ummm that would be a no. went to school with him but didnt date him haha	didnt u used to date matt carona?	 ummm that would be a no. went to school with him but didnt date him haha	None	No	0	n/a	No	0	n/a	No	0	N/A
batmanstar22	Q: Do astronauts change their clocks when they move over different time zones in space?<br>A: no  i dont think so	Do astronauts change their clocks when they move over different time zones in space?	 no  i dont think so	BUGBEE	No	0	n/a	No	0	n.a	No	0	n/a
batmanstar22	Q: Do bald men wash their head with soap or shampoo?<br>A: i wouldnt know	Do bald men wash their head with soap or shampoo?	 i wouldnt know	BUGBEE	No	0	n/a	No	0	n/a	No	0	n/a
batmanstar22	Q: Do bald people get Dandruff?<br>A: idk	Do bald people get Dandruff?	 idk	BUGBEE	No	0	n/a	No	0	n/a	No	0	n/a
batmanstar22	Q: Do Chinese people get English sayings tattooed on their bodies?<br>A: probably	Do Chinese people get English sayings tattooed on their bodies?	 probably	BUGBEE	No	0	n/a	No	0	n/a	No	0	n/a
batmanstar22	Q: Do glow-in-the-dark objects stop glowing when somebody turns the lights on?<br>A: yea	Do glow-in-the-dark objects stop glowing when somebody turns the lights on?	 yea	BUGBEE	No	0	n/a	No	0	n/a	No	0	n/a
batmanstar22	Q: Do prison buses have emergency exits?<br>A: possibly	Do prison buses have emergency exits?	 possibly	BUGBEE	No	0	Na	No	1	no	No	0	n/a
batmanstar22	Q: Do siamese twins pay for one ticket or two tickets when they go to movies and concerts?<br>A: probably 2	Do siamese twins pay for one ticket or two tickets when they go to movies and concerts?	 probably 2	BUGBEE	No	0	n/a	No	0	n/a	No	0	None
batmanstar22	Q: Do the minutes on the movie boxes include the previews  credits  and special features  or just the movie itself?<br>A: probably just the movie itself	Do the minutes on the movie boxes include the previews  credits  and special features  or just the movie itself?	 probably just the movie itself	BUGBEE	No	0	n/a	No	0	n/a	No	0	n/a
